"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.Referring_Story_Id","Input.Referring_Decision","Input.Story","Answer.Story","Approve","Reject"
"3NFWQRSHVEE0JUEHZXIJKVYVQYAGFH","3YFT7OHBEW69JKFVE66NBI8WCLHZUD","Write an epilogue to a text adventure game story","Given the storyline of the text adventure game so far, provide a fitting conclusion to the story","text, adventure, game, story, writing","$0.20","Mon May 10 00:01:44 PDT 2021","4","BatchId:4436351;OriginalHitTemplateId:928390828;","3600","259200","Mon May 17 00:01:44 PDT 2021","","","3L4PIM1GQTG0VV2KB09KX4F59GQRYN","A2122A7BZNUWXO","Submitted","Mon May 10 08:03:51 PDT 2021","Mon May 10 08:08:27 PDT 2021","Thu May 13 08:08:27 PDT 2021","","","","276","0% (0/0)","0% (0/0)","0% (0/0)","30EMX9PEVKJEPLFMV83XPM93M5YKSK","You run away from officers.","The monarchy raids the rebel insurgent headquarters, capturing the leader. He declares war against all who oppose him with the threat of public execution. You believe in the rebels\' cause to liberate the people, but you are also afraid of being killed by the monarchy. You hear a banging at your door by someone who ends up being a high ranking officer in the monarchy. He immediately finds out that you are building weapons for the insurgents. You look around and see some soldiers of the monarchy walking towards you. You have noticed that on that first moment they were focused on seeking and capturing other rebels and none of them have realized the dead officer\'s body in front of you. THEN YOU MAKE CAVE INSIDE YOUR HOME TO HIDE OFFICER BODY.IT MAKES SOME NOICE. NOW DOOR KNOKING SOUND IS COME.YOU GO AND SEE WITHOUT OPEN DOOR BY WINDOW,ONE OFFICER IS THERE. After hiding the body you warn your family and they decide to flee the place, take what little they can and go to the depository where there are weapons and get a rifle to defend themselves on the way. There were 8-9 officers. They are ready to fight with you. They started following you. You all are very frightened. You run away from officers.","Each one of you run in different directions, thus dividing officers into small numbers. With the weapons you carried, you and your family members not only defend yourself, but also kill all officers. All of you escape from there and head to the nearest forest to take shelter in insurgents' place."
"3NFWQRSHVEE0JUEHZXIJKVYVQYAGFH","3YFT7OHBEW69JKFVE66NBI8WCLHZUD","Write an epilogue to a text adventure game story","Given the storyline of the text adventure game so far, provide a fitting conclusion to the story","text, adventure, game, story, writing","$0.20","Mon May 10 00:01:44 PDT 2021","4","BatchId:4436351;OriginalHitTemplateId:928390828;","3600","259200","Mon May 17 00:01:44 PDT 2021","","","3TY7ZAOG5FKHBWT4D8PE40Z72BD0KY","A23BGNP50WTKI2","Submitted","Mon May 10 07:47:30 PDT 2021","Mon May 10 07:59:07 PDT 2021","Thu May 13 07:59:07 PDT 2021","","","","697","100% (7/7)","100% (1/1)","100% (1/1)","30EMX9PEVKJEPLFMV83XPM93M5YKSK","You run away from officers.","The monarchy raids the rebel insurgent headquarters, capturing the leader. He declares war against all who oppose him with the threat of public execution. You believe in the rebels\' cause to liberate the people, but you are also afraid of being killed by the monarchy. You hear a banging at your door by someone who ends up being a high ranking officer in the monarchy. He immediately finds out that you are building weapons for the insurgents. You look around and see some soldiers of the monarchy walking towards you. You have noticed that on that first moment they were focused on seeking and capturing other rebels and none of them have realized the dead officer\'s body in front of you. THEN YOU MAKE CAVE INSIDE YOUR HOME TO HIDE OFFICER BODY.IT MAKES SOME NOICE. NOW DOOR KNOKING SOUND IS COME.YOU GO AND SEE WITHOUT OPEN DOOR BY WINDOW,ONE OFFICER IS THERE. After hiding the body you warn your family and they decide to flee the place, take what little they can and go to the depository where there are weapons and get a rifle to defend themselves on the way. There were 8-9 officers. They are ready to fight with you. They started following you. You all are very frightened. You run away from officers.","You understand that you cannot cope with your family. You need to run. And you find an option on how to get abroad. The battle is over for you - you are saving your family."
"3NFWQRSHVEE0JUEHZXIJKVYVQYAGFH","3YFT7OHBEW69JKFVE66NBI8WCLHZUD","Write an epilogue to a text adventure game story","Given the storyline of the text adventure game so far, provide a fitting conclusion to the story","text, adventure, game, story, writing","$0.20","Mon May 10 00:01:44 PDT 2021","4","BatchId:4436351;OriginalHitTemplateId:928390828;","3600","259200","Mon May 17 00:01:44 PDT 2021","","","3W2LOLRXLBF5BQD37L8TOW0UBZ0KR0","A2FQYXUQ7F8IKK","Submitted","Mon May 10 03:20:15 PDT 2021","Mon May 10 03:27:00 PDT 2021","Thu May 13 03:27:00 PDT 2021","","","","405","0% (0/0)","0% (0/0)","0% (0/0)","30EMX9PEVKJEPLFMV83XPM93M5YKSK","You run away from officers.","The monarchy raids the rebel insurgent headquarters, capturing the leader. He declares war against all who oppose him with the threat of public execution. You believe in the rebels\' cause to liberate the people, but you are also afraid of being killed by the monarchy. You hear a banging at your door by someone who ends up being a high ranking officer in the monarchy. He immediately finds out that you are building weapons for the insurgents. You look around and see some soldiers of the monarchy walking towards you. You have noticed that on that first moment they were focused on seeking and capturing other rebels and none of them have realized the dead officer\'s body in front of you. THEN YOU MAKE CAVE INSIDE YOUR HOME TO HIDE OFFICER BODY.IT MAKES SOME NOICE. NOW DOOR KNOKING SOUND IS COME.YOU GO AND SEE WITHOUT OPEN DOOR BY WINDOW,ONE OFFICER IS THERE. After hiding the body you warn your family and they decide to flee the place, take what little they can and go to the depository where there are weapons and get a rifle to defend themselves on the way. There were 8-9 officers. They are ready to fight with you. They started following you. You all are very frightened. You run away from officers.","You keep running and the officers follow. Suddenly you hear a huge sound and see thousands of armed rebels surrounding you. They quickly eliminate the officers and move on to destroy the monarchy and the army. Now you and the rebels bring good governance to the land."
"3X2LT8FDHWIN11UU6OGVW63XXIN8WR","3YFT7OHBEW69JKFVE66NBI8WCLHZUD","Write an epilogue to a text adventure game story","Given the storyline of the text adventure game so far, provide a fitting conclusion to the story","text, adventure, game, story, writing","$0.20","Mon May 10 00:01:44 PDT 2021","4","BatchId:4436351;OriginalHitTemplateId:928390828;","3600","259200","Mon May 17 00:01:44 PDT 2021","","","304SM51WA34GJ29MGXV5F3M0A9WSB2","A2122A7BZNUWXO","Submitted","Mon May 10 08:20:59 PDT 2021","Mon May 10 08:25:23 PDT 2021","Thu May 13 08:25:23 PDT 2021","","","","264","0% (0/0)","0% (0/0)","0% (0/0)","31KSVEGZ34STJ69Q5XMVNNY2NAORWZ","you are waiting for friends in the depository","The monarchy raids the rebel insurgent headquarters, capturing the leader. He declares war against all who oppose him with the threat of public execution. You believe in the rebels\' cause to liberate the people, but you are also afraid of being killed by the monarchy. You hear a banging at your door by someone who ends up being a high ranking officer in the monarchy. He immediately finds out that you are building weapons for the insurgents. You look around and see some soldiers of the monarchy walking towards you. You have noticed that on that first moment they were focused on seeking and capturing other rebels and none of them have realized the dead officer\'s body in front of you. THEN YOU MAKE CAVE INSIDE YOUR HOME TO HIDE OFFICER BODY.IT MAKES SOME NOICE. NOW DOOR KNOKING SOUND IS COME.YOU GO AND SEE WITHOUT OPEN DOOR BY WINDOW,ONE OFFICER IS THERE. After hiding the body you warn your family and they decide to flee the place, take what little they can and go to the depository where there are weapons and get a rifle to defend themselves on the way. Then you are looking for the rest of rebels to decide what to do next. You lost a lot of friends as killed and imprisoned, but you should fight till the victory. you are waiting for friends in the depository","You decide to kill as many soldiers as possible, as your blood is boiling with revenge. You get along with your friends and with a proper plan, you divert attention of soldiers. You kill all of them by dividing them into smaller number and attacking them. Later with your friends, you also flee to meet insurgents in forest."
"3X2LT8FDHWIN11UU6OGVW63XXIN8WR","3YFT7OHBEW69JKFVE66NBI8WCLHZUD","Write an epilogue to a text adventure game story","Given the storyline of the text adventure game so far, provide a fitting conclusion to the story","text, adventure, game, story, writing","$0.20","Mon May 10 00:01:44 PDT 2021","4","BatchId:4436351;OriginalHitTemplateId:928390828;","3600","259200","Mon May 17 00:01:44 PDT 2021","","","3OCHAWUVGOKP8MZFGKELDEMICGHKXS","A3UWHJTAUTF6TO","Submitted","Mon May 10 02:09:47 PDT 2021","Mon May 10 02:14:35 PDT 2021","Thu May 13 02:14:35 PDT 2021","","","","288","0% (0/0)","0% (0/0)","0% (0/0)","31KSVEGZ34STJ69Q5XMVNNY2NAORWZ","you are waiting for friends in the depository","The monarchy raids the rebel insurgent headquarters, capturing the leader. He declares war against all who oppose him with the threat of public execution. You believe in the rebels\' cause to liberate the people, but you are also afraid of being killed by the monarchy. You hear a banging at your door by someone who ends up being a high ranking officer in the monarchy. He immediately finds out that you are building weapons for the insurgents. You look around and see some soldiers of the monarchy walking towards you. You have noticed that on that first moment they were focused on seeking and capturing other rebels and none of them have realized the dead officer\'s body in front of you. THEN YOU MAKE CAVE INSIDE YOUR HOME TO HIDE OFFICER BODY.IT MAKES SOME NOICE. NOW DOOR KNOKING SOUND IS COME.YOU GO AND SEE WITHOUT OPEN DOOR BY WINDOW,ONE OFFICER IS THERE. After hiding the body you warn your family and they decide to flee the place, take what little they can and go to the depository where there are weapons and get a rifle to defend themselves on the way. Then you are looking for the rest of rebels to decide what to do next. You lost a lot of friends as killed and imprisoned, but you should fight till the victory. you are waiting for friends in the depository","You have very few rebels to fight with you and eventually lose the war to the monarchy. The king puts you in prison and you die there."
"3X2LT8FDHWIN11UU6OGVW63XXIN8WR","3YFT7OHBEW69JKFVE66NBI8WCLHZUD","Write an epilogue to a text adventure game story","Given the storyline of the text adventure game so far, provide a fitting conclusion to the story","text, adventure, game, story, writing","$0.20","Mon May 10 00:01:44 PDT 2021","4","BatchId:4436351;OriginalHitTemplateId:928390828;","3600","259200","Mon May 17 00:01:44 PDT 2021","","","3STRJBFXOWRIR5QVBADOOB1CZKTTKI","A23BGNP50WTKI2","Submitted","Mon May 10 02:15:02 PDT 2021","Mon May 10 02:23:11 PDT 2021","Thu May 13 02:23:11 PDT 2021","","","","489","100% (7/7)","100% (1/1)","100% (1/1)","31KSVEGZ34STJ69Q5XMVNNY2NAORWZ","you are waiting for friends in the depository","The monarchy raids the rebel insurgent headquarters, capturing the leader. He declares war against all who oppose him with the threat of public execution. You believe in the rebels\' cause to liberate the people, but you are also afraid of being killed by the monarchy. You hear a banging at your door by someone who ends up being a high ranking officer in the monarchy. He immediately finds out that you are building weapons for the insurgents. You look around and see some soldiers of the monarchy walking towards you. You have noticed that on that first moment they were focused on seeking and capturing other rebels and none of them have realized the dead officer\'s body in front of you. THEN YOU MAKE CAVE INSIDE YOUR HOME TO HIDE OFFICER BODY.IT MAKES SOME NOICE. NOW DOOR KNOKING SOUND IS COME.YOU GO AND SEE WITHOUT OPEN DOOR BY WINDOW,ONE OFFICER IS THERE. After hiding the body you warn your family and they decide to flee the place, take what little they can and go to the depository where there are weapons and get a rifle to defend themselves on the way. Then you are looking for the rest of rebels to decide what to do next. You lost a lot of friends as killed and imprisoned, but you should fight till the victory. you are waiting for friends in the depository","Examining the vault, you find a secret door. With the help of your friends, you manage to open it. A powerful weapon is hidden there, which the authorities do not know about - its creator was shot before he had time to tell about his discovery. You study his notes, and you realize that victory is now in your pocket."
"3BCRDCM0ODU92NHPOV0UOHDB4GO6K7","3YFT7OHBEW69JKFVE66NBI8WCLHZUD","Write an epilogue to a text adventure game story","Given the storyline of the text adventure game so far, provide a fitting conclusion to the story","text, adventure, game, story, writing","$0.20","Mon May 10 00:01:44 PDT 2021","4","BatchId:4436351;OriginalHitTemplateId:928390828;","3600","259200","Mon May 17 00:01:44 PDT 2021","","","31LM9EDVOLSPL8FTWTR0EXV7VEIJNL","A2122A7BZNUWXO","Submitted","Mon May 10 07:29:50 PDT 2021","Mon May 10 07:45:55 PDT 2021","Thu May 13 07:45:55 PDT 2021","","","","965","0% (0/0)","0% (0/0)","0% (0/0)","3J94SKDEKIP55DB1RV42SY4LOCTD5Y","You are running as quickly as you can and pray","The monarchy raids the rebel insurgent headquarters, capturing the leader. He declares war against all who oppose him with the threat of public execution. You believe in the rebels\' cause to liberate the people, but you are also afraid of being killed by the monarchy. You hear a banging at your door by someone who ends up being a high ranking officer in the monarchy. He immediately finds out that you are building weapons for the insurgents. You look around and see some soldiers of the monarchy walking towards you. You have noticed that on that first moment they were focused on seeking and capturing other rebels and none of them have realized the dead officer\'s body in front of you. You find yourself in a forest, surrounded by dense and rather sinister looking trees. There is a path to your left and a path to your right. On your way you see some bandits around a camp fire. There is 3 of them and are heavily armed. But you go too noisy - one bandit hear the noise and try to find what\'s wrong. He find out that some things are lost. So - there should be somebody. They start to look for you. You are running as quickly as you can and pray","You come across river. You take a stone and climb the tree near by. As the bandits approaching near river, you through the stone into river. Bandits hear it and think you are escaping through river. They all jump into river to chase you. You go back in the same route and take opposite way and reach insurgents' caves and secure your life."
"3BCRDCM0ODU92NHPOV0UOHDB4GO6K7","3YFT7OHBEW69JKFVE66NBI8WCLHZUD","Write an epilogue to a text adventure game story","Given the storyline of the text adventure game so far, provide a fitting conclusion to the story","text, adventure, game, story, writing","$0.20","Mon May 10 00:01:44 PDT 2021","4","BatchId:4436351;OriginalHitTemplateId:928390828;","3600","259200","Mon May 17 00:01:44 PDT 2021","","","3GNCZX450INEN0O2I2RFPNXJ56NAPQ","A23BGNP50WTKI2","Submitted","Mon May 10 07:21:40 PDT 2021","Mon May 10 07:25:06 PDT 2021","Thu May 13 07:25:06 PDT 2021","","","","206","100% (7/7)","100% (1/1)","100% (1/1)","3J94SKDEKIP55DB1RV42SY4LOCTD5Y","You are running as quickly as you can and pray","The monarchy raids the rebel insurgent headquarters, capturing the leader. He declares war against all who oppose him with the threat of public execution. You believe in the rebels\' cause to liberate the people, but you are also afraid of being killed by the monarchy. You hear a banging at your door by someone who ends up being a high ranking officer in the monarchy. He immediately finds out that you are building weapons for the insurgents. You look around and see some soldiers of the monarchy walking towards you. You have noticed that on that first moment they were focused on seeking and capturing other rebels and none of them have realized the dead officer\'s body in front of you. You find yourself in a forest, surrounded by dense and rather sinister looking trees. There is a path to your left and a path to your right. On your way you see some bandits around a camp fire. There is 3 of them and are heavily armed. But you go too noisy - one bandit hear the noise and try to find what\'s wrong. He find out that some things are lost. So - there should be somebody. They start to look for you. You are running as quickly as you can and pray","You manage to get away from the bandits, but you find yourself so far away that you no longer know where you are. And the night and the storm is approaching. You have no cover, no understanding of what to do."
"3BCRDCM0ODU92NHPOV0UOHDB4GO6K7","3YFT7OHBEW69JKFVE66NBI8WCLHZUD","Write an epilogue to a text adventure game story","Given the storyline of the text adventure game so far, provide a fitting conclusion to the story","text, adventure, game, story, writing","$0.20","Mon May 10 00:01:44 PDT 2021","4","BatchId:4436351;OriginalHitTemplateId:928390828;","3600","259200","Mon May 17 00:01:44 PDT 2021","","","3ZAK8W07I4EVESYG7MTGAN8540TU03","A1R6J2VHRK5YR6","Submitted","Mon May 10 01:53:36 PDT 2021","Mon May 10 01:55:27 PDT 2021","Thu May 13 01:55:27 PDT 2021","","","","111","0% (0/0)","0% (0/0)","0% (0/0)","3J94SKDEKIP55DB1RV42SY4LOCTD5Y","You are running as quickly as you can and pray","The monarchy raids the rebel insurgent headquarters, capturing the leader. He declares war against all who oppose him with the threat of public execution. You believe in the rebels\' cause to liberate the people, but you are also afraid of being killed by the monarchy. You hear a banging at your door by someone who ends up being a high ranking officer in the monarchy. He immediately finds out that you are building weapons for the insurgents. You look around and see some soldiers of the monarchy walking towards you. You have noticed that on that first moment they were focused on seeking and capturing other rebels and none of them have realized the dead officer\'s body in front of you. You find yourself in a forest, surrounded by dense and rather sinister looking trees. There is a path to your left and a path to your right. On your way you see some bandits around a camp fire. There is 3 of them and are heavily armed. But you go too noisy - one bandit hear the noise and try to find what\'s wrong. He find out that some things are lost. So - there should be somebody. They start to look for you. You are running as quickly as you can and pray","they do not find me. I come up to a huge river with a bridge that is hanging over it. sensing crocodiles in the river I quickly cross the river cutting the bridge behind me escaping into the night"
"3E24UO25QZQSSE24MNSNVYUKOLY6OR","3YFT7OHBEW69JKFVE66NBI8WCLHZUD","Write an epilogue to a text adventure game story","Given the storyline of the text adventure game so far, provide a fitting conclusion to the story","text, adventure, game, story, writing","$0.20","Mon May 10 00:01:45 PDT 2021","4","BatchId:4436351;OriginalHitTemplateId:928390828;","3600","259200","Mon May 17 00:01:45 PDT 2021","","","37TRT2X24QRNKZQWT3MRN2VDEWVJB1","A1WAWEY2810TFN","Submitted","Mon May 10 17:44:23 PDT 2021","Mon May 10 17:46:09 PDT 2021","Thu May 13 17:46:09 PDT 2021","","","","106","100% (1/1)","100% (1/1)","100% (1/1)","3BO3NEOQM0HJJU34E5WUR60K8V2AI3","You take down the monarchy","The monarchy raids the rebel insurgent headquarters, capturing the leader. He declares war against all who oppose him with the threat of public execution. You believe in the rebels\' cause to liberate the people, but you are also afraid of being killed by the monarchy. You hear a banging at your door by someone who ends up being a high ranking officer in the monarchy. He immediately finds out that you are building weapons for the insurgents. The officer pulls out his sword and threatens to kill you if you don\'t listen to his commands. He asks you to prove your loyalty to the monarchy, by giving away the identities of the insurgents. Your senses are heightened by your fear and adrenaline and you notice a smelting rod on the ground. You turn around after grabbing the smelting rod. You\'re instincts kick in and you realize there are only two choices you could possibly make in this scenario. You are taken aback at first, admit your defeat tell officer you want to meet monarchy and you want to prove your loyalty to the monarchy, by giving away the identities of the insurgents. You take down he officer  by striking him. You then take the officer\'s weapons and clothing from him. Leaving him unarmed. You take down the monarchy","You take over the throne and reign peacefully for two years, then slightly less peacefully for five. After seven years, a band of insurgents break into your castle and murder you in your sleep."
